v2tone,positive score,negative score,polarity,activity reference density,self/group reference density,word count,date,date format,year,month,day
1.192842942,1.192842942,0,1.192842942,24.055666,0,455,2.01504E+13,4/1/15 17:30,2015,04,01
1.398601399,1.818181818,0.41958042,2.237762238,20.97902098,0.13986014,605,2.01504E+13,4/1/15 17:30,2015,04,01
-0.409836066,2.049180328,2.459016393,4.508196721,14.75409836,0,231,2.01504E+13,4/1/15 19:45,2015,04,01
-0.272108844,0.952380952,1.224489796,2.176870748,20,0.544217687,589,2.01504E+13,4/1/15 20:30,2015,04,01
-0.272479564,0.953678474,1.226158038,2.179836512,20.02724796,0.544959128,585,2.01504E+13,4/1/15 20:30,2015,04,01
-0.272479564,0.953678474,1.226158038,2.179836512,20.02724796,0.544959128,585,2.01504E+13,4/1/15 20:30,2015,04,01
0.900900901,0.900900901,0,0.900900901,8.333333333,0.225225225,394,2.01504E+13,4/1/15 20:45,2015,04,01
0,1.785714286,1.785714286,3.571428571,22.32142857,0,101,2.01504E+13,4/1/15 21:00,2015,04,01
1.754385965,3.50877193,1.754385965,5.263157895,20.35087719,0,236,2.01504E+13,4/1/15 21:00,2015,04,01
-0.269905533,0.944669366,1.214574899,2.159244265,19.83805668,0.539811066,592,2.01504E+13,4/1/15 21:00,2015,04,01
-1.03626943,2.07253886,3.10880829,5.18134715,25.90673575,1.03626943,165,2.01504E+13,4/1/15 21:00,2015,04,01
1.315789474,1.754385965,0.438596491,2.192982456,18.85964912,1.754385965,197,2.01504E+13,4/1/15 21:00,2015,04,01
-0.27739251,0.832177531,1.109570042,1.941747573,23.43966713,0.554785021,615,2.01504E+13,4/1/15 21:00,2015,04,01
1.5,2.5,1,3.5,21,2,175,2.01504E+13,4/1/15 21:15,2015,04,01
0.71942446,2.158273381,1.438848921,3.597122302,23.74100719,0,122,2.01504E+13,4/1/15 21:15,2015,04,01
2.857142857,3.428571429,0.571428571,4,21.71428571,0,149,2.01504E+13,4/1/15 21:30,2015,04,01
-0.3003003,0.750750751,1.051051051,1.801801802,20.12012012,0.600600601,530,2.01504E+13,4/1/15 21:45,2015,04,01
0.724637681,2.173913043,1.449275362,3.623188406,23.91304348,0,121,2.01504E+13,4/1/15 22:00,2015,04,01
1.296829971,4.46685879,3.170028818,7.636887608,21.46974063,0.144092219,635,2.01504E+13,4/1/15 22:30,2015,04,01
0,1.728395062,1.728395062,3.456790123,20.24691358,0.987654321,374,2.01504E+13,4/1/15 22:30,2015,04,01
-1.840490798,1.533742331,3.374233129,4.90797546,19.93865031,0.306748466,282,2.01504E+13,4/1/15 22:45,2015,04,01
-0.653594771,1.74291939,2.396514161,4.139433551,22.0043573,0.435729847,416,2.01504E+13,4/1/15 22:45,2015,04,01
-0.740740741,1.481481481,2.222222222,3.703703704,19.75308642,0,359,2.01504E+13,4/1/15 22:45,2015,04,01
-1.27388535,1.910828025,3.184713376,5.095541401,22.92993631,0,129,2.01504E+13,4/1/15 23:00,2015,04,01
1.382488479,2.457757296,1.075268817,3.533026114,22.42703533,1.53609831,565,2.01504E+13,4/1/15 23:15,2015,04,01
-0.653594771,1.74291939,2.396514161,4.139433551,22.0043573,0.435729847,416,2.01504E+13,4/1/15 23:15,2015,04,01
-1.098901099,1.648351648,2.747252747,4.395604396,23.07692308,0,155,2.01504E+13,4/1/15 23:30,2015,04,01
-1.086956522,1.630434783,2.717391304,4.347826087,22.82608696,0,155,2.01504E+13,4/1/15 23:45,2015,04,01
-0.763358779,1.526717557,2.290076336,3.816793893,20.3562341,0,351,2.01504E+13,4/2/15 0:00,2015,04,02
2.857142857,3.428571429,0.571428571,4,21.71428571,0,149,2.01504E+13,4/2/15 0:00,2015,04,02
-2.849740933,2.461139896,5.310880829,7.772020725,21.89119171,1.165803109,695,2.01504E+13,4/2/15 0:15,2015,04,02
-1.098901099,1.648351648,2.747252747,4.395604396,23.07692308,0,155,2.01504E+13,4/2/15 1:00,2015,04,02
-1.27388535,1.910828025,3.184713376,5.095541401,22.92993631,0,129,2.01504E+13,4/2/15 4:15,2015,04,02
0,1.703163017,1.703163017,3.406326034,20.4379562,0.97323601,373,2.01504E+13,4/2/15 4:15,2015,04,02
3.608247423,3.608247423,0,3.608247423,18.55670103,0,164,2.01504E+13,4/2/15 4:15,2015,04,02
1.323233292,2.291686643,0.968453351,3.260139994,25.55374437,5.561415284,9554,2.01504E+13,4/2/15 5:00,2015,04,02
-1.098901099,1.648351648,2.747252747,4.395604396,23.07692308,0,155,2.01504E+13,4/2/15 5:30,2015,04,02
-1.015228426,1.52284264,2.538071066,4.060913706,23.35025381,0,169,2.01504E+13,4/2/15 6:30,2015,04,02
0.758853288,1.939291737,1.180438449,3.119730185,23.693086,0.505902192,1064,2.01504E+13,4/2/15 12:45,2015,04,02
0.56980057,3.276353276,2.706552707,5.982905983,21.36752137,0,640,2.01504E+13,4/2/15 12:45,2015,04,02
0,1.52173913,1.52173913,3.043478261,20.65217391,0,415,2.01504E+13,4/2/15 13:00,2015,04,02
-1.151315789,2.138157895,3.289473684,5.427631579,25.65789474,0.822368421,567,2.01504E+13,4/2/15 13:15,2015,04,02
-1.151315789,2.138157895,3.289473684,5.427631579,25.65789474,0.822368421,567,2.01504E+13,4/2/15 13:30,2015,04,02
-1.03626943,0,1.03626943,1.03626943,21.24352332,0,170,2.01504E+13,4/2/15 16:00,2015,04,02
-1.572327044,1.886792453,3.459119497,5.34591195,20.75471698,0.314465409,295,2.01504E+13,4/2/15 16:00,2015,04,02
0.765306122,2.295918367,1.530612245,3.826530612,22.19387755,0,323,2.01504E+13,4/2/15 16:15,2015,04,02
-1.987224982,1.277501774,3.264726757,4.542228531,25.90489709,1.632363378,1265,2.01504E+13,4/2/15 16:15,2015,04,02
