ï»¿Date,Close,,Open,High,Low,Volume
2/24/17,143.25,,141.88,143.56,141.55,3302714
2/27/17,143.41,,143.12,143.92,142.38,3907377
2/28/17,142.13,,143.3,143.57,141.85,3862221
3/1/17,142.65,,142.84,143.26,142.1,4170649
3/2/17,139.53,,142.15,142.7,139.09,6119945
3/3/17,139.14,,139.69,140.91,138.26,5401104
3/6/17,141.94,,141,142.84,140.54,7116118
3/7/17,141.43,,141.99,142.4,140.38,4241037
3/8/17,140.32,,141.47,142.06,139.77,4092550
3/9/17,140.53,,140.04,141.24,139.74,2652740
3/10/17,140.89,,141.39,141.8,140.28,3318464
3/13/17,143.52,,140.9,143.71,140.32,4922432
3/14/17,143.19,,142.95,143.31,141.7,4660294
3/15/17,145.25,,144.2,145.52,143.23,5987198
3/16/17,144.39,,145.5,146.5,144.22,5286456
3/17/17,145.11,,144.05,145.76,143.4,6281316
3/20/17,145.83,,145.45,146.25,144.58,3421046
3/21/17,142.42,,146.75,147.7,142.1,7669753
3/22/17,142.65,,142.54,143.8,140.76,6486893
3/23/17,141.84,,142.14,142.89,141.26,3712625
3/24/17,142.02,,142.36,142.8,141.58,3546599
3/27/17,144.06,,140.83,144.39,140,4771650
3/28/17,145.17,,144.1,146.11,143.92,4638003
3/29/17,146.47,,145.5,147.18,144.91,3855031
3/30/17,148.06,,146.81,148.29,146.53,4461068
3/31/17,147.81,,148,148.22,147.33,3888237
4/3/17,146.92,,146.7,148,145.74,4609336
4/4/17,145.5,,146.84,147.09,144.89,4368919
4/5/17,143.62,,146.19,146.25,143.26,4607636
4/6/17,143.74,,144,144.14,143.01,3312410
4/7/17,143.11,,143.79,143.89,142.71,3040506
4/10/17,143.85,,143.04,144.65,141.21,5807440
4/11/17,144.35,,144.28,144.54,141.98,4621451
4/12/17,143.83,,144.85,145.74,143.55,4386954
4/13/17,142.92,,144.25,144.55,142.76,3685789
4/17/17,147.25,,144.43,147.32,144.43,16364743
4/18/17,143.36,,147.34,147.4,140,19670975
4/19/17,139.76,,143.37,144,138.66,12395064
